label,smile1,smile2
0,C[C@@H]1C[C@@H](N(C)O)N[C@H]1C(=O)O,c1ccc(C2CC2)c(OCC2=NCCN2)c1
1,OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2
0,CCCCCNC(=O)c1coc([C@@H]2[C@H]3CC[C@H](O3)[C@@H]2Cc2ccccc2CCC(=O)O)n1,O=c1nc[nH]c2c([C@@H]3O[C@H](CO)[C@H]4O[C@@H](CP(=O)(O)O)O[C@@H]34)c[nH]c12
0,CCOC(=O)CSCCC1NC(C(=O)O)CS1,NC(=O)c1cnccn1
0,CC(C)=CCC/C(C)=C/CC/C(C)=C/CCC1(C)CCc2cc(O)ccc2O1,CC1CNc2c(cccc2S(=O)(=O)N[C@@H](CCCNC(=N)N)C(=O)N2CC[C@@H](C)C[C@@H]2C(=O)O)C1
1,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(=O)C[C@@H]21,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
0,N[C@@H](CSCCC(=O)c1ccc(Cl)c(Cl)c1)C(=O)O,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1
0,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
0,C=C1CS[C@H]([C@@H](C=O)N=C(O)/C(=N\OC)c2csc(=N)[nH]2)N=C1C(=O)O,CCC(C)(Oc1ccc(C2(c3ccc(OC(C)(CC)C(=O)O)cc3)CCCCC2)cc1)C(=O)O
1,Cc1nc2c([nH]1)CCN(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)c1ccccc1-2,C[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1
0,Cc1cc(C)c2nc(-c3cnc(NCCCC4CCN(C)CC4)nc3C)[nH]c2c1,Cc1ncc(CN=C(O)N(CCCl)N=O)c(=N)[nH]1
1,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2
1,C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
0,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,Cc1ccc(Cn2cnc(-c3cccs3)c2)cc1
1,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C
1,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,CCOC(=O)C1(c2ccccc2)CCN(C)CC1
1,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1,Cc1ccccc1C(OCCN(C)C)c1ccccc1
0,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OP(C)(C)=O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,[I-].[K+]
1,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,NCC1(CC(=O)O)CCCCC1
1,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,O=C(O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1
1,Cn1c(=O)c2c(ncn2C)n(C)c1=O,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C
1,CN/C(=N/C#N)NCCSCc1nc[nH]c1C,O=c1[nH]c(=O)n(C2CCCO2)cc1F
0,[Sb+5],Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc12
0,CC(C)(C)COc1ccc(-n2cc(C(=O)O)cn2)cc1C#N,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@](=O)(O)OCCCCC[C@@H]2SC[C@@H]3NC(=O)N[C@H]23)[C@@H](O)[C@H]1O
0,O=C(O)CCc1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1
0,NCCCSC[C@H](N)CO,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)cc1I
1,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2
0,O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1cc2ccccc2o1,C[C@]12CC[C@H]3[C@@H](CC(=O)[C@H]4C/C(=N/OCCN)CC[C@@]43C)[C@@H]1CCC2=O
0,N=C(N)c1cccc(CN2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2=O)c1,N[C@H](C(=O)O)c1cc(O)cc(O)c1
0,CNCCCC[C@H](N)C(=O)O,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC)C(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(=O)O
1,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O
0,Cc1ccccc1S(=O)(=O)Nc1cc(-c2ccc(C#N)cc2)sc1C(=O)O,CCNc1cc2[o+]c3cc(NCC)c(C)cc3c(-c3ccccc3C(=O)OCC)c2cc1C.[Cl-]
1,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,Cc1ccccc1C(OCCN(C)C)c1ccccc1
0,CC(C)[C@H](NS(=O)(=O)CCc1ccccc1)[P@@](=O)(O)C[C@H](C(=O)O)c1cccc(CN)c1,N#[N+]CC(=[OH+])[C@@H](Cc1ccccc1)[N-]C(=O)OCc1ccccc1
1,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],CCOC(=O)[N-]c1c[n+](N2CCOCC2)no1
0,O=C(O)COC(=O)c1cc2ccccc2c2c1S(=O)(=O)N(CC(=O)O)C2=O,NS(=O)(=O)c1cc2c(s1)S(=O)(=O)N(c1cccc(O)c1)C(CN1CCOCC1)=C2
0,CSc1cccc(N(C)/C(N)=N/c2cc(SC)ccc2Cl)c1,Cn1nnc2c(C(N)=O)ncn2c1=O
0,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O
0,CC(C)(C(=O)NCC(F)(F)C(F)(F)F)C(=O)N[C@@H]1C(=O)Nc2ccccc2-c2ccccc21,NCC(=O)[O-].NCC(=O)[O-].[Fe+2]
0,CC(=O)N[C@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@@H]1C(=O)N1C[C@@H](O)C[C@@H]1C(=O)NCC(=O)N[C@H](C)C(=O)NCC(N)=O,Nc1ccn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)n1
0,O=P(O)(O)OC[C@H]1O[C@H](OP(=O)(O)OP(=O)(O)O)[C@H](O)[C@@H]1O,Nc1ccc(O)cc1
1,NC[C@H](O)c1ccc(O)c(O)c1,NC(=O)CS(=O)C(c1ccccc1)c1ccccc1
0,O=C(O)CC(=O)N[C@@H](CS)Cc1ccccc1,Nc1ccc(C(=O)Oc2ccccc2)c(O)c1
0,C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)c2cc3ccc(Cl)cc3s2)C1=O,CC(O)=NCCSSCCN=C(O)[C@H]1CC[C@@H](N=C(O)c2nccnc2C(=O)O)CC1
1,CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,C[C@H](N)[C@H](O)c1cccc(O)c1
0,N=C([O-])C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H]([O-])[C@@H]3[O-])[C@@H](O)[C@H]2O)C=C[C@@H]1n1cc2c(=S)n([C@H](C(=O)N3CCCCCC3)c3ccccc3)cnc2n1,O=C(N[C@H]1CCCNC1)c1n[nH]cc1NC(=O)c1c(F)cccc1F
1,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O
0,O=C(O)c1ccc(NS(=O)(=O)c2ccsc2C(=O)O)c(O)c1,O=P(O)(O)OC[C@@H](O)[C@@H](O)[C@H](O)CCO
0,CNCC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,[Cr+3]
0,N[C@@H](CCSC(F)F)C(=O)O,C=Cc1ccc(O)c(OC)c1
1,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1
0,Cn1cc(C2=C(c3cn(CCCN)c4ccccc34)C(=O)NC2=O)c2ccccc21,CN(c1ccc(C(=O)NO)cc1)S(=O)(=O)c1ccc(-c2ccccn2)s1
1,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,NCc1ccccc1CC(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3CC(=O)O)CS[C@H]12
0,OC[C@H]1O[C@@H](c2ccc(F)c(Cc3cc4ccccc4s3)c2)[C@H](O)[C@@H](O)[C@@H]1O,CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C(N)=O)c(N[C@H]4CC[C@H](OC(=O)CN)CC4)c3)c2C1
1,OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,N#[N+][O-]
0,O=C(O)C[C@H](N=C(O)CP(=O)(O)O)C(=O)O,CC(O)=N[C@@H]1[C@H](O)[C@H](O)[C@@H](CO)O[C@H]1O
1,C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)N1,COc1ccc2c(O[C@H]3C[C@H]4C(=O)N(C)CCCC/C=C/[C@@H]5C[C@@]5(C(O)=NS(=O)(=O)C5CC5)N=C(O)[C@@H]4C3)cc(-c3nc(C(C)C)cs3)nc2c1C
0,CC(=O)c1ccc2c(c1)[C@H](NC(=O)c1ccc(F)c(Cl)c1)[C@H](O)C(C)(C)O2,O=C(O)CCP(=O)(O)O
0,O[C@H](CS)[C@H](O)CS,CN(CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
0,c1cn(CCCCCCn2ccnc2)cn1,N[C@@H](Cc1cccs1)C(=O)O
0,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2/C=N/OCCN,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1
1,CC(=O)[O-].CC(=O)[O-].[Ca+2],CC(Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1
1,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,O[C@H]1CO[C@@H]2[C@H](O)CO[C@H]12
1,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1
0,COc1cc(CN2C(=O)N(Cc3ccc(O)c(OC)c3)N(Cc3ccccc3)C[C@@H](O)[C@H]2Cc2ccccc2)ccc1O,CC[C@H](C)[C@H]1NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)C(C)=O)[C@@H](C)OC(=O)[C@H](Cc2ccc(OC)cc2)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)C(=O)[C@H](C(C)C)OC(=O)C[C@@H]1O
1,CN[C@@H](C)Cc1ccccc1,CNC(C)CC1CCCCC1
1,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1
1,Cn1c(=O)c2c(ncn2C)n(C)c1=O,C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O
0,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,O=P(O)(O)OC[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O
1,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1
0,CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2ccccc21,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)C(=O)[C@H]1O
0,COc1ccc2cc(OCC3(C(=O)O)CN(C(=O)c4ccc(F)cc4)C3)ccc2c1,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1
1,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]23O[C@@H]2C[C@@]2(C)[C@@H](CC[C@@]24CCC(=O)O4)[C@H]13
0,CONC(=N)c1ccc(-c2ccc(-c3ccc(C(=N)NOC)cc3)o2)cc1,N=C(N)c1ccc(NC(=O)Nc2ccc(Cl)cc2)cc1
1,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1
0,Cc1cn([C@H]2C[C@H](O)[C@@H](COP(O)(O)=S)O2)c(=O)[nH]c1=O,O[C@@H](CS)[C@@H](O)CS
0,CN[C@H](CC(C)C)C(O)=N[C@H]1C(O)=N[C@@H](CC(=N)O)C(O)=N[C@H]2C(O)=N[C@H]3C(O)=N[C@H](C(O)=N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O[C@H]3C[C@](C)(N)C(O)(O)[C@H](C)O3)c3ccc(c(Cl)c3)Oc3cc2cc(c3O)Oc2ccc(cc2Cl)[C@H]1O,O=C[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
0,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,COC(=O)CCCCCCCCO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
1,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,O=[As]O[As]=O
0,C[S@](=O)CC[C@H]([NH3+])C(=O)[O-],NC(=O)C[C@@H]1NC(=O)C2(CCCCC2)NC(=O)C[C@@H](c2ccc(CP(=O)(O)O)cc2)/C=C/C[C@@H](Cc2cccc3ccccc23)CNC1=O
1,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,CNCC(=O)OCc1cccnc1N(C)C(=O)OC(C)[n+]1cnn(C[C@](O)(c2cc(F)ccc2F)[C@@H](C)c2nc(-c3ccc(C#N)cc3)cs2)c1
1,CC(C)C[C@H](CN)CC(=O)O,O=C([O-])CCCO.[Na+]
0,O=C(O)c1nc2ccccc2[nH]1,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1
1,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,N#C/C(=C1/SC[C@@H](c2ccc(Cl)cc2Cl)S1)n1ccnc1
1,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,CC(=O)Oc1c(C)cc(OCC(O)CNC(C)C)c(C)c1C
0,CCOc1ccc(Cc2nc3cc([N+](=O)[O-])ccc3n2CCN(CC)CC)cc1,Fc1ccc(-c2n[nH]cc2-c2ccncc2)cc1
1,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,COc1nc(C)nc(Cl)c1NC1=NCCN1
0,NC(=O)N[C@@H](Cc1ccccc1)C(=O)O,NCCCCNCCCN
1,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCCN2CCC[C@@H](C(=O)O)N2C1=O,[Fe]
1,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl
0,F[B-](F)(F)F.[C-]#[N+]CC(C)(C)OC.[C-]#[N+]CC(C)(C)OC.[C-]#[N+]CC(C)(C)OC.[C-]#[N+]CC(C)(C)OC.[Cu+],O=c1cc(-c2ccccc2)oc2ccc3ccccc3c12
0,CC(C)C(=O)C(=O)O,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)C=C[C@H]3[C@H]1C5
0,O=P(O)(O)C(c1ccccc1)P(=O)(O)O,CC[C@H](C)[C@H](N)C(=O)O
0,CCCN(CCC)C(=O)C1=Cc2ccc(-c3ccc(C(=O)N4CCCC4)cc3)cc2N=C(N)C1,Oc1cccc(-c2c(Cl)cccc2Cl)c1O
0,COc1ccc(OC(=O)N(CC(=O)O)Cc2ccc(OCCc3nc(-c4ccccc4)oc3C)cc2)cc1,C[N+]1(CC(=O)c2ccc(-c3ccccc3)cc2)[C@H]2CC[C@@H]1C[C@H](OC(=O)[C@H](CO)c1ccccc1)C2
0,CCC/N=C1\S/C(=C\c2ccc(OC[C@H](O)CO)c(Cl)c2)C(=O)N1c1ccccc1C,C[As](C)(=O)SC[C@H](N)C(=O)O
0,O=C(NCc1c(F)cc(F)cc1F)c1cn2c(c(O)c1=O)C(=O)N1[C@H]3CC[C@H](C3)O[C@@H]1C2,OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
1,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1
0,O=C(O)[C@]1(O)C=C(F)[C@@H](O)[C@H](O)C1,Nc1ncccc1OCc1ccccc1
1,C[C@H](N)[C@H](O)c1ccccc1,CN[C@@H](C)Cc1ccccc1
0,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
1,CCC1=C(C)CN(C(O)=NCCc2ccc(S(=O)(=O)NC(O)=N[C@H]3CC[C@H](C)CC3)cc2)C1=O,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1
1,CN(C)CCOC(c1ccccc1)c1ccccc1,Nc1nc(CC(=O)Nc2ccc(CCNC[C@H](O)c3ccccc3)cc2)cs1
1,CN(C)CCCN1c2ccccc2CCc2ccccc21,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](COP(=O)(O)O)OC4=O)cc3F)cn2)n1
1,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C
1,CC(C)[N+]1(C)[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O
0,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC,C[C@@H](O[P@H](C)=O)C(C)(C)C
0,Cc1cc(CCCCCCCOc2ccc(C3=N[C@@H](C)CO3)cc2Cl)on1,O=C(O)CNC(=O)c1ncc(-c2cccc(Cl)c2)cc1O
1,C[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,COc1ccc2c(O[C@H]3C[C@H]4C(=O)N(C)CCCC/C=C/[C@@H]5C[C@@]5(C(O)=NS(=O)(=O)C5CC5)N=C(O)[C@@H]4C3)cc(-c3nc(C(C)C)cs3)nc2c1C
0,CCOCCC1(Oc2ccc(Oc3ccc(F)cc3)cc2)C(=O)NC(=O)NC1=O,C[C@@]1(c2ccc(F)cc2F)OC(=O)N(Nc2ccccc2)C1=O
1,CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O,CN(C)[C@@H](CCOc1cccc2ccccc12)c1ccccc1
1,Cc1nc2c([nH]1)CCN(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)c1ccccc1-2,CC(C)c1nc(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1
0,Cc1occc(=O)c1[O-].Cc1occc(=O)c1[O-].Cc1occc(=O)c1[O-].[Ga+3],Cc1ccc(-c2ccc(C)cn2)nc1
0,CN(C)CCCOC1(Cc2ccccc2)CCCCCC1,CCOc1cc(N)c([N+](=O)[O-])cc1C(=O)NC1CCN(CC2CC=CCC2)CC1
1,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,C[C@H](N)Cc1ccccc1
0,CC(O)C(=O)O,CN[C@H](CC(C)C)C(O)=N[C@H]1C(O)=N[C@@H](CC(=N)O)C(O)=N[C@H]2C(O)=N[C@H]3C(O)=N[C@H](C(O)=N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)Oc2ccc(cc2Cl)[C@H]1O
1,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(=O)C[C@@H]21,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21
1,CC(N)Cc1ccccc1,CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)=O)cc21
1,CN(C)CCC=C1c2ccccc2COc2ccccc21,Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc4cc(Cl)ccc4o3)CC[C@H]2C)c1
0,Cc1cccc(Nc2ccccc2C(=O)O)c1C,O=C(O)CNC(=O)CCC[P@](=O)(O)OCc1ccc([N+](=O)[O-])cc1
0,C[C@@H]1C(=O)O[C@H]2[C@H](O)[C@@]34[C@H]5C[C@@H](C(C)(C)C)[C@]36[C@@H](OC(=O)[C@@H]6O)O[C@@]4(C(=O)O5)[C@@]12O,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(I)cc1
0,O=P([O-])(O)O,C[C@@H](CS)C(=O)N1CCC[C@H]1C(=O)O
1,COc1ccc(OC)c(C(O)CNC(=O)CN)c1,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1
1,CCCNC(C)C(=O)Nc1ccccc1C,CCCCCON=O
1,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,C[C@H](Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F
0,C[C@@H](O)[C@H](N=C(O)[C@@H]1CSSC[C@H](N=C(O)[C@@H](Cc2ccccc2)N=C(O)CN2CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC2)C(O)=N[C@H](Cc2ccc(O)cc2)C(O)=N[C@H](Cc2c[nH]c3ccccc23)C(O)=N[C@@H](CCCCN)C(O)=N[C@@H]([C@@H](C)O)C(O)=N1)C(=O)O,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21
0,NC(=O)CCCC[C@@H](S)CCS,C[C@@H](Cl)CCl
1,CN/C(=N/C#N)NCCSCc1nc[nH]c1C,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1
1,CCC1(C)CC(=O)NC1=O,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1
1,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,Nc1cc(-c2ccncc2)c[nH]c1=O
0,Nc1nccc(-c2c3c(O)ccnc3n3c(N)nccc23)n1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=NN=C(O)c1ccccc1)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1
0,Cc1[nH]c(Cc2[nH]cc(CCC(=O)O)c2CC(=O)O)c(CCC(=O)O)c1CC(=O)O,C[C@H](N)[C@@H](O)c1ccccc1
0,CC(C)[C@@H](CO)Nc1ccc2ncc(-c3cccc(N)c3)n2n1,CN(C)CCCN1c2ccccc2CCc2ccccc21
1,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O
